style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
1058,2026-07-31,SIKA,CH0418792922,10135001W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,-0.000580083532316797,,,,,,,0.001701862716135309,-0.00047820935825289675,,-0.0007099795380196381,,,-0.0007926483883369932,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,,,,,-0.0006074890535286143,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,-0.0001798676599955114
1059,2026-07-31,SKA B,SE0000113250,10098002W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,-0.0005497703786090309,,,,,0.001315075735195466,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,,,,,,0.0013535282420725264,,0.0013456588918279188,,0.00062051830936837,0.0010917609877094435,,,5.3588115697616644e-05
1060,2026-07-31,SKF B,SE0000108227,01174905W,-0.00031619307294317216,,,,0.0010617125201578075,-0.00043343320111311243,,,,,,,-0.0007301366857867572,0.0006888491946261965,,,0.0010866353492694932,,,,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,,,,,,,-0.0007766890248134296,,,0.00062051830936837,-0.0002778551373282137,,,-3.704113577050751e-05
1061,2026-07-31,SLB,AN8068571086,00946501,-0.00031619307294317216,,-0.0011869401507405232,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,-0.002630151470390932,-0.000580083532316797,0.0005577188660106073,,-0.0013859480802060002,,-0.0007301366857867572,0.0006888491946261965,,,0.0010866353492694932,,0.0010332737919392947,,,,,,-0.0004125727796691658,,-0.005645203155961025,-0.0003434025658670653,,,,,,,-0.00039700399553070675,,,,-0.0013942971650265183,,,-0.0006074890535286143,,,,-0.00037032532703104327,,-0.0002778551373282137,-0.0009076601152721648,,-0.00023352363479506546
1062,2026-07-31,SLF,CA8667961053,13328901C,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,-0.000580083532316797,0.0005577188660106073,,,,,,-0.000863631826098515,,0.0010866353492694932,-0.0007099795380196381,,,-0.0007926483883369932,,,,,,,,,,-0.000362211783089831,,,,,,,,,,,,,-0.0007766890248134296,,,0.00062051830936837,-0.0002778551373282137,,,-5.2733216385856754e-05
1063,2026-07-31,SLHN,CH0014852781,20569901W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,-0.000580083532316797,0.0005577188660106073,,,,0.0014199590760392762,,,,,-0.0007099795380196381,0.0010332737919392947,,,,-0.0023145332939440203,,,,,,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,-0.0013301915482436897,0.0011630820572583016,,0.0010969352104000098,,,,,-0.0006074890535286143,,-0.0007766890248134296,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,0.0010666052045824978,-0.00010873348091090098
1064,2026-07-31,SMCI,US86800U3023,17656701,0.0009295314433510121,0.0010196181911647667,0.0022916171227168516,0.0010520605881563728,0.0010617125201578075,0.001278747676212166,0.0026005992066786745,0.001701862716135309,,-0.0008092773755049022,,,-0.0007301366857867572,,,-0.00047820935825289675,,,,-0.0011689562090626366,,0.001315075735195466,,0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,-0.0031277476945189464,,-0.000362211783089831,,0.0009524828370140001,,-0.00039700399553070675,,-0.0011127563913192406,-0.0016771980390898698,-0.0013942971650265183,,,0.0011808843336449082,,,,,,,,0.0010666052045824978,0.00016955518865175044
1065,2026-07-31,SMIN,GB00B1WY2338,10004501W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,,0.0005577188660106073,,,,0.0014199590760392762,0.0006888491946261965,,,-0.0005497703786090309,,,,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,,,,,,,,,,,-0.0009524828370140001,,-0.0006074890535286143,,-0.0007766890248134296,,-0.00037032532703104327,,-0.0002778551373282137,,,-7.929564162694971e-05
1066,2026-07-31,SN,KYG8068L1086,04311301,0.0009295314433510121,,,,,-0.00043343320111311243,,,,0.0031705935533479727,-0.0013859480802060002,,0.0014199590760392762,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,-0.0011689562090626366,-0.0007926483883369932,,,,0.0016185547510098044,-0.005645203155961025,-0.005645203155961025,0.0013378805167306475,,0.0011630820572583016,0.0010666052045824978,,,-0.0013301915482436897,,,,0.0032599060478084793,,-0.0009524828370140001,,,-0.001361490172908247,,,-0.00037032532703104327,,-0.0002778551373282137,,,-6.12526178724956e-05
1067,2026-07-31,SN.,GB0009223206,10131701W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,,-0.0016532380671028715,-0.0008092773755049022,,,,-0.00204825955216285,,-0.00047820935825289675,,,,,-0.0007926483883369932,,,,,,,0.0013378805167306475,,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,,,0.0011630820572583016,0.0031277476945189464,0.0010969352104000098,,,,,0.0011808843336449082,,,,0.0010917609877094435,,-0.0002778551373282137,,,0.00021875889339369547
1068,2026-07-31,SNA,US8330341012,00977801,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,-0.002630151470390932,,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,,,,,,,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,-0.0016771980390898698,-0.0013942971650265183,,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-0.0002535994166978342
1069,2026-07-31,SNOW,US8334451098,33996501,-0.00031619307294317216,,-0.0011869401507405232,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,-0.002630151470390932,-0.000580083532316797,,-0.0008092773755049022,,-0.0023861167978804334,-0.0007301366857867572,,,-0.00047820935825289675,,,,-0.0011689562090626366,,,,0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,0.0030860443919253607,-0.00039295981221460445,-0.000362211783089831,,,,-0.00039700399553070675,,,,,,,-0.0006074890535286143,,,,,,,,0.0010666052045824978,-0.00024637914671039277
1070,2026-07-31,SNPS,US8716071076,02497501,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,-0.00043343320111311243,,,,-0.0008092773755049022,-0.0013859480802060002,,,,,-0.00047820935825289675,,,,-0.0011689562090626366,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,0.0013378805167306475,-0.0031277476945189464,-0.00039295981221460445,-0.000362211783089831,,,,0.0011630820572583016,,0.0010969352104000098,,0.0026913177836558376,0.0009485792188295165,,-0.0006074890535286143,,,,,,,,,-0.00015622757983901992
1071,2026-07-31,SO,US8425871071,00985001,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,,,0.001701862716135309,,,,,,,,-0.00047820935825289675,-0.0005497703786090309,,,,,,,,-0.0004125727796691658,0.005143407319875601,0.006612952268411486,,,-0.00039295981221460445,,-0.0006747910477970904,,-0.0013301915482436897,,,,-0.0016771980390898698,,0.0009485792188295165,,,,-0.0007766890248134296,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-0.00014392024635668027
1072,2026-07-31,SOBI,SE0000872095,27914301W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,,,,,,0.002269150288180412,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,,-0.00039700399553070675,,,,,,,-0.0006074890535286143,,-0.0007766890248134296,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-5.649706157110658e-05
1073,2026-07-31,SOF,BE0003717312,02405601W,,,,,,,,,0.0005577188660106073,,,,,,-0.000863631826098515,,-0.0005497703786090309,0.002183521975418887,-0.0030454385446631845,,-0.0007926483883369932,,-0.0023145332939440203,,,,,,,-0.00039295981221460445,-0.000362211783089831,0.002630151470390932,-0.00048019362944896687,-0.0013301915482436897,-0.00039700399553070675,,-0.0011127563913192406,,,-0.0009524828370140001,-0.001780410226110785,,-0.001361490172908247,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-0.0002587100194020749
1074,2026-07-31,SOFI,US83406F1021,03891601,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,0.0010617125201578075,-0.00043343320111311243,0.0026005992066786745,,-0.0016532380671028715,,,-0.0023861167978804334,-0.0007301366857867572,,,,-0.0005497703786090309,-0.0007099795380196381,,,-0.0007926483883369932,,,,,,,,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,-0.0013301915482436897,-0.00039700399553070675,,-0.0011127563913192406,-0.0016771980390898698,-0.0013942971650265183,,-0.001780410226110785,,,-0.0007766890248134296,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-0.000300011371218076
1075,2026-07-31,SOL,AU000000SOL3,10456601W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,-0.00043343320111311243,,-0.000580083532316797,-0.0016532380671028715,,,0.0023617686672898165,-0.0007301366857867572,,,,-0.0005497703786090309,-0.0007099795380196381,-0.0030454385446631845,,-0.0007926483883369932,,,,,,,,,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,0.0009524828370140001,-0.0013301915482436897,-0.00039700399553070675,,-0.0011127563913192406,,,-0.0009524828370140001,,0.0011808843336449082,-0.001361490172908247,0.0015430221959626803,-0.0013456588918279188,-0.00037032532703104327,,-0.0002778551373282137,,-0.0010666052045824978,-3.085456384238451e-05
1076,2026-07-31,SOON,CH0012549785,21179501W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,-0.000863631826098515,-0.00047820935825289675,,,,,-0.0007926483883369932,,,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,,-0.00039700399553070675,-0.0031277476945189464,-0.0011127563913192406,,,,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,0.0018082291358937658,,-0.00016533645871308334
1077,2026-07-31,SPG,US8288061091,02938901,-0.00031619307294317216,,,,,,,,,,,,,,,,-0.0005497703786090309,,,,,,,0.001315075735195466,,,,-0.0003434025658670653,,,,,,,,,,,,,,,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,0.0010666052045824978,2.014359868289616e-05
1078,2026-07-31,SPGI,US78409V1044,00716301,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,,,,,,,,,,,-0.0007099795380196381,-0.0030454385446631845,,,,,,,,,,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,-0.0013301915482436897,-0.00039700399553070675,,,-0.0016771980390898698,0.0026913177836558376,,-0.001780410226110785,-0.0006074890535286143,,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,-0.0010666052045824978,-0.0003264727573212041
1079,2026-07-31,SPOT,LU1778762911,03317501,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,,,,,,0.001377698389252393,0.0023617686672898165,,,,,-0.0005497703786090309,,,,0.0015638738472594732,,,,,,,,,,,,,,,,,,,,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,0.00015346608336141952
1080,2026-07-31,SPSN,CH0008038389,24351501W,,,,,,,,,,,,,,,,,-0.0005497703786090309,,0.0010332737919392947,,,-0.001315075735195466,0.002269150288180412,-0.001315075735195466,,,,-0.0003434025658670653,,,,,-0.00048019362944896687,-0.0013301915482436897,,,,,,,,-0.0006074890535286143,,,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,-0.00014358420110419958
1081,2026-07-31,SPX,GB00BWFGQN14,10061901W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,,,,0.0005577188660106073,,,,,0.0006888491946261965,,,0.0010866353492694932,,,,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,,,-0.0009524828370140001,,-0.0006074890535286143,,-0.0007766890248134296,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-5.4973516003412515e-05
1082,2026-07-31,SRE,US8168511090,00827201,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,-0.000580083532316797,-0.0016532380671028715,,,,,-0.00204825955216285,,-0.00047820935825289675,-0.0005497703786090309,,,,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,,-0.0031277476945189464,-0.00039295981221460445,,-0.0006747910477970904,-0.00048019362944896687,0.0026005992066786745,,,,-0.0016771980390898698,,0.0009485792188295165,,-0.0006074890535286143,0.0013535282420725264,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,-0.00032029039864393485
1083,2026-07-31,SREN,CH0126881561,06354608W,-0.00031619307294317216,,,,-0.0005445960691632988,-0.00043343320111311243,,0.001701862716135309,,,,,,,-0.000863631826098515,,-0.0005497703786090309,-0.0007099795380196381,,,-0.0007926483883369932,,,,,,,,,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,-0.00048019362944896687,,-0.00039700399553070675,,,,,,,-0.0006074890535286143,-0.001361490172908247,0.0015430221959626803,0.0013456588918279188,-0.00037032532703104327,,-0.0002778551373282137,-0.0009076601152721648,,1.6558478109255247e-05
1084,2026-07-31,SRG,IT0003153415,24945701W,-0.00031619307294317216,,,,-0.0005445960691632988,,,-0.000580083532316797,0.0005577188660106073,,-0.0013859480802060002,,,-0.00204825955216285,,-0.00047820935825289675,,,,,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,,,-0.00039295981221460445,,-0.0006747910477970904,,-0.0013301915482436897,,,,,,,,,0.0013535282420725264,,-0.0013456588918279188,,0.00062051830936837,-0.0002778551373282137,0.0018082291358937658,,-0.0001504982705930831
1085,2026-07-31,SRT3,DE0007165631,20882102W,-0.00031619307294317216,,,-0.00035718106388025003,-0.0005445960691632988,,,,-0.0016532380671028715,-0.0008092773755049022,,,,-0.00204825955216285,,-0.00047820935825289675,,,,,-0.0007926483883369932,,0.002269150288180412,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,,,,-0.001780410226110785,-0.0006074890535286143,,-0.0007766890248134296,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,0.0010666052045824978,-0.00021487763550961144
1086,2026-07-31,SSE,GB0007908733,10334201W,0.0009295314433510121,-0.0003459691022337848,,-0.00035718106388025003,0.0010617125201578075,,,-0.000580083532316797,-0.0016532380671028715,,,,,0.0006888491946261965,,-0.00047820935825289675,-0.0005497703786090309,,,,,,,,-0.0004125727796691658,,,,,-0.00039295981221460445,,0.002630151470390932,-0.00048019362944896687,0.0026005992066786745,,,,,,,,0.0011808843336449082,,-0.0007766890248134296,,0.0010917609877094435,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,8.508977713531003e-05
1087,2026-07-31,SSNC,US78467J1007,06296502,0.0009295314433510121,-0.0003459691022337848,,,,-0.00043343320111311243,,,0.0005577188660106073,,,,,0.0006888491946261965,,,,,,,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,,,0.0011630820572583016,,0.0010969352104000098,,0.0026913177836558376,,,,,,,0.0010917609877094435,-0.00062051830936837,0.0010917609877094435,,,3.169218522419215e-05
1088,2026-07-31,STAN,GB0004082847,01564501W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,-0.00043343320111311243,,0.001701862716135309,0.0005577188660106073,,0.001377698389252393,,,,0.001701862716135309,,,0.002183521975418887,0.0010332737919392947,,0.0015638738472594732,,,,,,,,,,,,,,,,,,,0.0009485792188295165,,0.0011808843336449082,0.0013535282420725264,,,,,,-0.0009076601152721648,,0.0002726896988180368
1089,2026-07-31,STE,IE00BFY8C754,02531301,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,,,-0.0008092773755049022,,,,,0.001701862716135309,-0.00047820935825289675,,,,,,,,,,,,-0.0003434025658670653,,,,0.002630151470390932,,,,,,,-0.0013942971650265183,,,,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-5.243252400632208e-05
1090,2026-07-31,STERV,FI0009005961,10102005W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,0.001278747676212166,,-0.000580083532316797,,,,,-0.0007301366857867572,,,-0.00047820935825289675,,-0.0007099795380196381,,,0.0015638738472594732,,,,-0.0004125727796691658,,,,,0.0011630820572583016,0.0010666052045824978,,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,,,,-0.001780410226110785,-0.0006074890535286143,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,0.0018082291358937658,,1.5024872573386654e-05
1091,2026-07-31,STLAM,NL00150001Q9,10127610W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,0.0010617125201578075,-0.00043343320111311243,,-0.000580083532316797,,-0.0008092773755049022,,,-0.0007301366857867572,,-0.000863631826098515,-0.00047820935825289675,0.0010866353492694932,-0.0007099795380196381,,-0.0011689562090626366,,,0.002269150288180412,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,-0.0013301915482436897,-0.00039700399553070675,-0.0031277476945189464,-0.0011127563913192406,,,0.0009485792188295165,,,0.0013535282420725264,,,-0.00037032532703104327,,-0.0002778551373282137,,,-0.00019932487328889459
