style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Volatility,MP
1041,2025-11-30,RTX,US75513E1010,01098301,0.0034879900416465363,,0.0015840653464246277,,0.0015840653464246277,,-0.0008281985487014606,,,,,,,,,,0.002748113366145756,,,,,,,,,,,,,,,,,-0.004423792247941948,,0.0007903071118327664,,-0.00207286265332137,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,,-0.001960816023412107,,,-0.0007903071118327664,,-6.604791147654413e-05
1042,2025-11-30,RWE,DE0007037129,10095301W,,0.0014866842800460647,,,,,-0.0008281985487014606,0.0016122265081388433,,,,,,,,,,,,,,,0.006595472078749814,0.007718105624068931,,,,,,,,,-0.0007701718987924411,,,0.0007903071118327664,,,-0.002812022979311936,,,,,,-0.0006341800075720975,,,,,,0.0002618761526882696
1043,2025-11-30,RXL,FR0010451203,10326003W,,-0.0007573089025704378,,-0.0005366138525610055,,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,0.001909215601743367,,,,,,,,,,,0.0015177864616369864,,-0.000527254308620988,,,-0.00207286265332137,-0.002812022979311936,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,-0.0007903071118327664,,-9.574158217962164e-05
1044,2025-11-30,RY,CA7800871021,01563301C,,0.0014866842800460647,0.0015840653464246277,,0.0015840653464246277,,,,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,,,,0.0018602613555448193,,,,,,0.00013288312382281567
1045,2025-11-30,RYA,IE00BYTBXV33,06483501W,,,,-0.0005366138525610055,,,0.0016340133528434224,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,0.002061085024609317,0.002812022979311936,0.001960816023412107,,-0.00046746258290108214,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,0.001563581742807068,,0.0003815638567851844
1046,2025-11-30,S32,AU000000S320,31968701W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,,,,-0.0005512932588620666,,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,,,0.002748113366145756,,,,-0.0019822457067280863,0.001909215601743367,,,,0.0024023242670943032,0.0027274508596333816,0.0029733685600921295,0.001314315088156666,,,,0.0015177864616369864,,0.0015568710915503854,-0.0015703504949404318,,,0.002812022979311936,,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,,9.616589309351474e-05
1047,2025-11-30,S63,SG1F60858221,21488201W,,,0.0015840653464246277,0.0015840653464246277,,,,-0.0005512932588620666,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,0.001909215601743367,,,,,,,,,,,,,-0.000527254308620988,0.0007903071118327664,,0.002061085024609317,,0.001960816023412107,,-0.00046746258290108214,,0.0016639952492258706,,0.0009830649439870997,,,,0.001671663430097879,0.0003158745577600681
1048,2025-11-30,S68,SG1J26887955,24190401W,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,,,,,,,,0.0024023242670943032,-0.0008555447271963202,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,,,,-0.0006341800075720975,,,,-0.0007903071118327664,-0.0016950979641646717,-0.00015648791029819738
1049,2025-11-30,SAAB B,SE0021921269,22250501W,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,,,-0.0007903071118327664,,-0.00012148959757216478
1050,2025-11-30,SAB,ES0113860A34,24543601W,,0.0014866842800460647,,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,,,,,,,,,0.002037926765905841,0.002748113366145756,,,,,0.001909215601743367,,,,,0.0027274508596333816,,,,,,,,0.0015568710915503854,0.0007903071118327664,,,,,,,,,-0.0006341800075720975,,,,,,9.522614871647123e-05
1051,2025-11-30,SAF,FR0000073272,10130501W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,0.002418339762208265,,,,,,,,,,,,,,,,0.0015568710915503854,0.0007903071118327664,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,,,,0.001671663430097879,0.00026716910854235494
1052,2025-11-30,SAGA B,SE0005127818,23273803W,,,,,,,,,,,,,,,0.002211896123970974,,,-0.0035563820032474486,-0.002434570230411005,,,,,-0.007718105624068931,,,,,,,,,,,,0.0007903071118327664,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,,,-0.00021607463608157429
1053,2025-11-30,SALM,NO0010310956,28452301W,,0.0014866842800460647,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,,,-0.002225466038841962,-0.002049440476447682,,,-0.002434570230411005,,,-0.001909215601743367,,,,,,,-0.005109168511707602,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.0006575046360519981
1054,2025-11-30,SAMPO,FI4000552500,01577301W,,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,,0.002267193527070249,0.0016639952492258706,-0.0006341800075720975,,,,0.001563581742807068,-0.0016950979641646717,0.00012864400173078194
1055,2025-11-30,SAN,ES0113900J37,01414001W,,0.0014866842800460647,,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,,,,,,,0.002037926765905841,0.002748113366145756,,,,,0.001909215601743367,,,,-0.002418339762208265,0.0027274508596333816,,,,,,,,,,,,,,,,,,,,,,,,3.0535874324732485e-05
1056,2025-11-30,SAN,FR0000120578,10120401W,,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,,,0.0016340133528434224,-0.0005512932588620666,,,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,,-0.002049440476447682,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,,,,,,,-0.0008555447271963202,,,,-0.0008912800106418668,,,,-0.000527254308620988,,,,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.00017436615264713096
1057,2025-11-30,SAND,SE0000667891,01959102W,,,,-0.0005366138525610055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007701718987924411,,,0.0007903071118327664,,,0.002812022979311936,,,0.001832075577430504,,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,,,,-0.0016950979641646717,4.730246021752727e-06
1058,2025-11-30,SAP,CA8029121057,06561301C,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,0.0016340133528434224,,,,,,,,,,,,,,,0.001909215601743367,,,,,,0.0029733685600921295,0.001314315088156666,,0.002609719167850646,-0.004650653388862048,0.0015177864616369864,,-0.000527254308620988,0.0007903071118327664,,,,0.001960816023412107,0.003664151154861008,0.001832075577430504,0.002267193527070249,,,0.0009830649439870997,,,,,0.000602070280463735
1059,2025-11-30,SAP,DE0007164600,10348702W,,-0.0007573089025704378,,-0.0005366138525610055,,,,,,,-0.002902007714649918,-0.002902007714649918,,,,,,,,,,,,,,,,,,,-0.0008912800106418668,,,,0.0015568710915503854,0.0007903071118327664,,,,,-0.001879538675291398,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,,,,,,,-8.479807590480878e-05
1060,2025-11-30,SBAC,US78410G1040,12138201,,,,,,0.003701540452359589,,,0.001314315088156666,,,,,0.002902007714649918,,,,0.0035218540226333956,0.002418339762208265,-0.001971472632234999,,,,-0.007718105624068931,,,,,,,,,-0.0007701718987924411,,,,,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,-0.004218034468967904,,,-0.00028124828613614646
1061,2025-11-30,SBRY,GB00B019KW72,01957901W,,,,-0.0005366138525610055,-0.001598021869300616,,,,0.001314315088156666,,,-0.002902007714649918,,,,0.002037926765905841,,,0.002418339762208265,,,,,,,,,0.0029733685600921295,0.001314315088156666,,0.002609719167850646,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,,,0.001960816023412107,0.003664151154861008,0.001832075577430504,0.002267193527070249,-0.0005632778949242853,0.0018602613555448193,0.0009830649439870997,,,0.001563581742807068,,0.00047627377873206395
1062,2025-11-30,SBUX,US8552441094,02543401,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,,,-0.0011589487678314368,0.002902007714649918,-0.002225466038841962,,,,,-0.001971472632234999,,-0.001909215601743367,,,,0.0024023242670943032,-0.0008555447271963202,,0.001314315088156666,-0.0058508220053425765,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,-0.006254326971228272,-0.00207286265332137,-0.002812022979311936,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,,,-0.001813754821656199,,-0.0007903071118327664,,-0.0008048021772954876
1063,2025-11-30,SCA B,SE0000112724,01236807W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,-0.002628630176313332,,,,-0.0011589487678314368,,,,,,,,-0.0019822457067280863,,,,-0.006595472078749814,,0.0027274508596333816,-0.0029733685600921295,0.001314315088156666,,,,,,-0.000527254308620988,,,,,,,-0.00046746258290108214,-0.002281452605856854,,-0.0006341800075720975,0.0009830649439870997,,,,,-0.00034032584726327917
1064,2025-11-30,SCG,AU000000SCG8,29610801W,,,,,,,,,-0.002628630176313332,,,,,,-0.002225466038841962,,,,,,,,,,,,,-0.0029733685600921295,,,,,,,,0.0007903071118327664,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,-0.00019072299478370387
1065,2025-11-30,SCHN,CH0024638212,10134301W,,,,,,,-0.0008281985487014606,,,,,,,,,,-0.0027690913307728223,,0.002418339762208265,,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,,,-3.872027936660871e-05
1066,2025-11-30,SCHP,CH0024638196,10134303W,,,,-0.0005366138525610055,,,,,,,,,,,,,-0.0027690913307728223,,0.002418339762208265,,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,,,-2.4291734322462e-05
1067,2025-11-30,SCHW,US8085131055,01398801,,,,-0.0005366138525610055,,0.003701540452359589,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,,,,,,0.001909215601743367,,,,0.0024023242670943032,-0.0008555447271963202,,,,0.002609719167850646,,-0.0007701718987924411,,,0.0007903071118327664,,,,,,,-0.002281452605856854,0.0016639952492258706,-0.0006341800075720975,,,0.007718105624068931,,,0.0003928608317717523
1068,2025-11-30,SCMN,CH0008742519,11492701W,,-0.0007573089025704378,,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,0.0028563068057577932,,-0.0011589487678314368,,,,,,,,,,,,-0.006595472078749814,0.0024023242670943032,,0.0029733685600921295,,,0.002609719167850646,,,,-0.000527254308620988,-0.0015703504949404318,,,-0.002812022979311936,,,-0.00046746258290108214,0.002267193527070249,,,,,,,,-0.00016477547762835137
1069,2025-11-30,SDR,GB00BP9LHF23,01563801W,,0.0014866842800460647,,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,,,,,,,,,-0.0008555447271963202,,,,-0.0008912800106418668,,,,-0.000527254308620988,,,,,,,,,0.0016639952492258706,-0.0006341800075720975,,,,0.001563581742807068,,5.935804665967164e-06
1070,2025-11-30,SDZ,CH1243598427,04336201W,,0.0014866842800460647,,,,,,-0.0005512932588620666,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,-0.002225466038841962,,,,,,-0.0019822457067280863,,,,,,-0.0008555447271963202,0.0029733685600921295,,,,,,,,,,,,,,,,,,,,,-0.0007903071118327664,,-0.00012132616323419872
1071,2025-11-30,SE,US81141R1005,03254690,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,0.003701540452359589,0.0016340133528434224,-0.0005512932588620666,0.001314315088156666,,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,0.002902007714649918,0.002211896123970974,,,0.0035218540226333956,,,,,,0.007718105624068931,,,,0.0029733685600921295,,,0.002609719167850646,,,,,0.0007903071118327664,,0.002061085024609317,0.002812022979311936,,,0.001832075577430504,-0.002281452605856854,,,,-0.001813754821656199,,0.001563581742807068,,0.0003726892129033502
1072,2025-11-30,SEB A,SE0000148884,01567101W,,-0.0007573089025704378,,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,0.002037926765905841,-0.0027690913307728223,,,,,,,,,-0.002418339762208265,0.0027274508596333816,,,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,,,,-0.0006341800075720975,,,,,,-0.0001547159841158181
1073,2025-11-30,SECU B,SE0000163594,10498101W,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,,,,,,,,-0.0007701718987924411,,0.0015568710915503854,-0.0015703504949404318,,,,,,0.001832075577430504,,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,,0.001563581742807068,,0.00014548885418313187
1074,2025-11-30,SGE,GB00B8C3BL03,10464301W,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,-0.0011589487678314368,,,,,,,0.001960816023412107,,,,,,,,,,,,,,,,0.0007903071118327664,,,,,,-0.00046746258290108214,0.002267193527070249,0.0016639952492258706,,0.0009830649439870997,,,,0.001671663430097879,6.909102270035541e-05
1075,2025-11-30,SGH,AU0000364754,20832601W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,,,,,,0.001909215601743367,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,0.002061085024609317,,0.001960816023412107,,0.001832075577430504,,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,,2.4823407186145183e-05
1076,2025-11-30,SGO,FR0000125007,10181101W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,0.001563581742807068,,-0.00015639263136090696
1077,2025-11-30,SGP,AU000000SGP0,01618901W,,,,,,,,,-0.002628630176313332,,0.0028563068057577932,0.0028563068057577932,,,-0.002225466038841962,,,,,,,,,,,,,-0.0029733685600921295,,,,,,,,0.0007903071118327664,,,,0.001960816023412107,,-0.00046746258290108214,,0.0016639952492258706,,0.0009830649439870997,,,-0.0007903071118327664,,-7.400628957482138e-06
1078,2025-11-30,SGRO,GB00B5ZN1N88,01564401W,,,,,,,,,-0.002628630176313332,,,,,,-0.002225466038841962,,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,,,,,,,,-0.0029733685600921295,,,,,-0.0007701718987924411,,,0.0007903071118327664,,,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,-0.0016950979641646717,-0.0004595782040794045
1079,2025-11-30,SGSN,CH1256740924,10134001W,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,0.001960816023412107,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,0.001832075577430504,,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,,,,0.001671663430097879,2.2966638190511393e-05
1080,2025-11-30,SHB A,SE0007100599,01565401W,,-0.0007573089025704378,,,,,-0.0008281985487014606,,,,,,,,,,-0.0027690913307728223,,,,,,,,,,0.0027274508596333816,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,,,,-0.0006341800075720975,,,,,0.001671663430097879,2.5738961717443322e-05
1081,2025-11-30,SHEL,GB00BP6MXD84,01238401W,,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,,,0.001314315088156666,,,,,,,,,,0.002812022979311936,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,0.001563581742807068,,0.0002436563690210306
1082,2025-11-30,SHL,AU000000SHL7,20709701W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,,,,-0.0011589487678314368,,,,,,,,-0.0019822457067280863,,,,,0.0024023242670943032,-0.0008555447271963202,0.0029733685600921295,,,-0.0008912800106418668,,0.0015177864616369864,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,-0.002281452605856854,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,,,,-0.00012488482740843709
1083,2025-11-30,SHL,DE000SHL1006,32676501W,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,-0.0011589487678314368,,,-0.002049440476447682,,,,,-0.0019822457067280863,0.001909215601743367,,,,,-0.0008555447271963202,,,,0.002609719167850646,,,,,,,,,,,0.001832075577430504,0.002267193527070249,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,,0.001563581742807068,,7.478987358140374e-05
1084,2025-11-30,SHOP,CA82509L1076,02365001C,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,0.004423792247941948,,0.0028563068057577932,-0.0011589487678314368,,,,0.002748113366145756,,,,-0.0019822457067280863,-0.001909215601743367,,,,,,,,,-0.0008912800106418668,,,0.004711051484821296,,0.0007903071118327664,0.003048327431354956,,,0.001960816023412107,,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,,,,,-0.0007903071118327664,-0.0016950979641646717,-1.9658409527917712e-05
1085,2025-11-30,SHW,US8243481061,00966701,,,,-0.0005366138525610055,,,-0.0008281985487014606,,0.001314315088156666,,,,0.0033901959283293434,0.002902007714649918,,0.002037926765905841,-0.0027690913307728223,,,,,,-0.006595472078749814,,-0.006595472078749814,,0.0027274508596333816,-0.0029733685600921295,-0.005109168511707602,,,0.005182156633303425,,0.004711051484821296,-0.000527254308620988,,,,,,,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,0.0034547710888689505,,,,-7.27821600549744e-05
1086,2025-11-30,SIE,DE0007236101,01934901W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,0.001909215601743367,,,,,,,,,,,,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,,,-0.00010530442745387348
