style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Volatility,MP
939,2026-02-28,OXY,US6745991058,00806801,,,,,-0.002637782905672777,-0.0010527474376900321,0.001173813393024386,,,,,,,,,,,,,,,,,,,,,0.001956355655040643,,,,,,,,,-0.002347626786048772,,,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,,,,,,-1.7250340483015174e-05
940,2026-02-28,P911,DE000PAG9113,35451901W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,-0.0003999364201105233,,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,,-0.0005576310655697796,-0.0016889401338480374,0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,-0.002347626786048772,-0.0010970218626396128,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,,,0.0011621914782419663,,-0.00018276976358686098
941,2026-02-28,PAAS,CA6979001089,02067001C,,,,,,0.0010387729141808724,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,,,0.0015650845240325147,0.0027947937929152043,,0.001268987451918255,,,0.0018485250283848597,,,0.002497475304307204,0.0012355930452888273,,,,-0.0005576310655697796,0.0016889401338480374,,,0.003848568501719298,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,,0.001449152337067143,,,0.001268987451918255,-0.0014953036853813833,0.0012039111723327034,,0.0010919194353715218,0.0014764948339929384,,,,,,,0.000512423076158324
942,2026-02-28,PAH3,DE000PAH0038,10218701W,,-0.0005240238361716008,,-0.0010387729141808724,,0.0010387729141808724,-0.0003999364201105233,-0.0018781014288390175,,,-0.0008475186953244664,-0.0005359878506960666,0.0027947937929152043,,,,,-0.0006293905592624053,-0.0008475186953244664,,,,,,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,-0.0014581532832601066,-0.002347626786048772,-0.0010970218626396128,,,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,0.0009390507144195088,,,,-0.0011073711254947036,-0.00013018974512228322
943,2026-02-28,PANW,US6974351057,17106701,-0.0011856700939640262,-0.0005240238361716008,,,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,-0.0013973968964576021,,,,,,-0.00025361303473060557
944,2026-02-28,PAYX,US7043261079,00840201,,,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,0.001449152337067143,,,,,-0.0003056805711001005,-0.0006844392962241317,,0.0014764948339929384,-0.0013973968964576021,,,,-0.000586906696512193,0.0010970218626396128,9.1824419932099e-06
945,2026-02-28,PCAR,US6937181088,00825301,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,,,,-0.0003999364201105233,,,,,,,,,,,,,,,-0.0006310824693679495,,,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,-0.0006844392962241317,,0.0014764948339929384,-0.0013973968964576021,,,,-0.000586906696512193,,-0.00013237736276054996
946,2026-02-28,PCG,US69331C1080,00826401,,,,,0.002637782905672777,0.0010387729141808724,0.001173813393024386,,,,,-0.0005359878506960666,,,-0.0012899048274993253,,,-0.0006293905592624053,,,,,,,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,,-0.0005037825721134703,,,,,,,,,,0.002667757711419059,0.0009390507144195088,,0.0014228041127568314,,,0.00012959923397949533
947,2026-02-28,PEG,US7445731067,00881001,,,,,,,,,,,,-0.0005359878506960666,,0.0005796609348268573,,,,-0.0006293905592624053,,,,,,0.0008536824676540989,,,,,,-0.004268412338270494,-0.0008237286968592181,,-0.00039257973010849026,,,,,,,,,,,,0.002667757711419059,,-0.0027947937929152043,-0.0014228041127568314,,,-6.347923518042981e-06
948,2026-02-28,PEP,US7134481081,00847901,,,,,,,,0.0009543198317271431,,,,0.0015650845240325147,,,,0.001924284250859649,,,,,,-0.0006310824693679495,,,,,,,-0.005335515422838118,-0.004268412338270494,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,-0.0014953036853813833,-0.0003056805711001005,-0.0006844392962241317,,,,0.0009390507144195088,,,-0.000586906696512193,0.0010970218626396128,-4.056483022974543e-05
949,2026-02-28,PFE,US7170811035,00853001,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,-0.002637782905672777,-0.0010527474376900321,,-0.0018781014288390175,,,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,0.002497475304307204,,,,,-0.0005576310655697796,,,,,,,0.0011396246534217337,0.0010671030845676235,-0.0005037825721134703,,-0.002347626786048772,,,-0.0014953036853813833,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,0.0009390507144195088,,,-0.000586906696512193,,-0.00013340616173251516
950,2026-02-28,PFG,US74251V1026,14570101,-0.0011856700939640262,-0.0005240238361716008,,,,0.0010387729141808724,-0.0003999364201105233,,,,,,,0.0005796609348268573,-0.0012899048274993253,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,,,,,-0.0006844392962241317,,,-0.0013973968964576021,,0.005216948413441716,,0.0011621914782419663,0.0010970218626396128,-2.9986478053435847e-05
951,2026-02-28,PG,US7427181091,00876201,-0.0011856700939640262,,,,,,,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,,0.0015650845240325147,,0.0005796609348268573,,0.001924284250859649,,0.0018485250283848597,,,,-0.0006310824693679495,,,0.0016889401338480374,,,-0.001956355655040643,0.005216948413441716,0.003848568501719298,,0.004118643484296091,-0.00039257973010849026,,-0.0005037825721134703,,,,,,-0.0003056805711001005,-0.0006844392962241317,,,0.002667757711419059,0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,,7.234553972164905e-05
952,2026-02-28,PGHN,CH0024608827,27586301W,,,,,,,,,,,,,,-0.0017011788304701245,,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,-0.0014953036853813833,,-0.0006844392962241317,,,,-0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,-0.0011073711254947036,-0.00032090064413739375
953,2026-02-28,PGR,US7433151039,01334101,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,-0.002637782905672777,-0.0010527474376900321,,,,,,,,,,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,,0.0010671030845676235,0.0009947571127325303,,,,,0.0014858397380055517,,0.001349210796579754,,,,,-0.0027947937929152043,,,-0.0011073711254947036,-0.00015500540444125436
954,2026-02-28,PH,US7010941042,00835801,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,,,,,-0.0005037825721134703,,,,,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,,,-0.0014228041127568314,,,2.8695374807202248e-05
955,2026-02-28,PHIA,NL0000009538,00854601W,,,0.0010341968220479172,0.0010341968220479172,,,,-0.0018781014288390175,,,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,-0.0006844392962241317,-0.0010970218626396128,-0.0003798748844739113,,,,0.0014228041127568314,,,-8.977421608189543e-05
956,2026-02-28,PHM,US7458671010,00882301,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,-0.0003999364201105233,-0.0018781014288390175,0.0009504561886837133,0.0018631958619434695,,,,,0.001268987451918255,-0.001924284250859649,,-0.0006293905592624053,0.002497475304307204,,,-0.0006310824693679495,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,-0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,,,,,,-0.0014953036853813833,0.0012039111723327034,,,-0.0003798748844739113,,,,,,-0.0011073711254947036,-0.0002331151077980423
957,2026-02-28,PHNX,GB00BGXQNP29,28815303W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,-0.0003999364201105233,,,,,,,,,,,,,,,,,,,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,-0.0010970218626396128,,,,0.001349210796579754,-0.0010970218626396128,,,,,0.0014228041127568314,0.0011621914782419663,0.0010970218626396128,-3.11960337372681e-05
958,2026-02-28,PHOE,IL0007670123,22489301W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,0.001173813393024386,,,,,,,,,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,,,,,,0.0010919194353715218,,,,,0.0010919194353715218,,,,,,-0.000586906696512193,,-7.791243158863305e-05
959,2026-02-28,PINS,US72352L1061,03501301,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,0.002637782905672777,0.0010387729141808724,-0.0003999364201105233,,,,,-0.0005359878506960666,0.0027947937929152043,,,0.001924284250859649,,,,,,,-0.0007476518426906916,,-0.0008536824676540989,,-0.0016889401338480374,-0.001956355655040643,,,,,,0.0010671030845676235,,,,,,,-0.0003056805711001005,,,,-0.0013973968964576021,-0.0009390507144195088,0.005216948413441716,,0.0011621914782419663,,-9.470574024515145e-05
960,2026-02-28,PKG,US6951561090,12897801,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,0.002497475304307204,0.0015650845240325147,,,,0.001924284250859649,,,,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,0.0014764948339929384,,-0.0009390507144195088,,,-0.000586906696512193,,-5.489023485778029e-05
961,2026-02-28,PLD,US74340W1036,02998401,,,,,,,,,,,,,,,,-0.001924284250859649,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,,,-0.000586906696512193,,-2.3284406677826905e-05
962,2026-02-28,PLTR,US69608A1088,03691001,,,0.0010341968220479172,0.0010341968220479172,-0.002637782905672777,-0.0010527474376900321,-0.0003999364201105233,0.0009543198317271431,,,,-0.0005359878506960666,0.0027947937929152043,,,0.001924284250859649,,-0.0006293905592624053,0.002497475304307204,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,0.005216948413441716,,0.0016302963792005358,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,0.001449152337067143,,,0.001268987451918255,0.0014858397380055517,-0.0003056805711001005,,,0.0014764948339929384,0.002667757711419059,,,,,-0.0011073711254947036,0.00015968251000107847
963,2026-02-28,PM,US7181721090,17962101,,,,,,,,0.0009543198317271431,0.0009504561886837133,,,0.0015650845240325147,,0.0005796609348268573,,0.001924284250859649,-0.001282856167239766,0.0018485250283848597,,,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,-0.0006844392962241317,,,,0.0009390507144195088,-0.0027947937929152043,-0.0014228041127568314,-0.000586906696512193,,-3.5034673341188835e-06
964,2026-02-28,PME,AU000000PME8,24233301W,,,,,,-0.0010527474376900321,,0.0009543198317271431,,,0.002497475304307204,0.0015650845240325147,,,,,,0.0018485250283848597,0.002497475304307204,,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,-0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,-0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,-0.0011073711254947036,-8.511192051005392e-05
965,2026-02-28,PNC,US6934751057,00824501,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,,,,0.001173813393024386,,,,,,,0.0005796609348268573,-0.0012899048274993253,,,,,,,,,,,-0.0005576310655697796,,,,,,,,,-0.0005037825721134703,,,,,,,,,,0.002667757711419059,,,,,,8.795658691854219e-05
966,2026-02-28,PNDORA,DK0060252690,29552601W,,-0.0005240238361716008,,,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,,0.002497475304307204,0.0015650845240325147,0.0027947937929152043,,,,0.001282856167239766,0.0018485250283848597,0.002497475304307204,,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,0.0023243829564839327,,,0.0014858397380055517,0.0012039111723327034,,,-0.0003798748844739113,,-0.0009390507144195088,,,0.0011621914782419663,0.0010970218626396128,0.0004317634060098877
967,2026-02-28,PNR,IE00BLS09M33,00846301,,,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,0.0008536824676540989,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,-0.0009390507144195088,,-0.0014228041127568314,,-0.0011073711254947036,-0.00010999563839340453
968,2026-02-28,PODD,US45784P1012,17722701,,,0.0010341968220479172,0.0010341968220479172,,,,0.0009543198317271431,,,,,,,,0.001924284250859649,0.001282856167239766,-0.0006293905592624053,,,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,0.0023243829564839327,,0.001268987451918255,-0.0014953036853813833,0.0012039111723327034,,,0.0014764948339929384,,-0.0009390507144195088,,-0.0014228041127568314,,,2.543662040343553e-05
969,2026-02-28,POLI,IL0006625771,03057902W,,,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,,,,,,,,,,,,,,,,,,0.00018468362611677387
970,2026-02-28,POW,CA7392391016,00870201C,,,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,,-0.0005576310655697796,,,,,,,,0.0010671030845676235,0.0009947571127325303,,,-0.0010970218626396128,,,,-0.0006844392962241317,-0.0010970218626396128,,,0.0009390507144195088,,,,0.0010970218626396128,4.250802934773676e-06
971,2026-02-28,PPG,US6935061076,00824701,-0.0011856700939640262,-0.0005240238361716008,,,,,-0.0003999364201105233,,,,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,-0.0012899048274993253,-0.001924284250859649,,-0.0006293905592624053,,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,-0.0005576310655697796,,-0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,,-0.0012758841228525932,,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,-0.0013973968964576021,,,,-0.000586906696512193,,-0.0005857646529321867
972,2026-02-28,PPL,CA7063271034,13061801C,,-0.0005240238361716008,,,,-0.0010527474376900321,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,-0.001282856167239766,,,-0.0014858397380055517,,0.0012355930452888273,,0.0008536824676540989,,,,-0.001956355655040643,,,0.0016302963792005358,,,,,,,,,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,,,,-0.000586906696512193,,-0.00015979025302556007
973,2026-02-28,PPL,US69351T1060,00845501,,,,,,,,,,,,,,,,,,-0.0006293905592624053,,,,,,,,,,,,-0.004268412338270494,-0.0008237286968592181,,,,,,,,,,,0.001349210796579754,,,-0.0013973968964576021,,0.005216948413441716,,,,-9.709318517465983e-06
974,2026-02-28,PRU,GB0007099541,01578201W,,-0.0005240238361716008,,-0.0010387729141808724,,,0.001173813393024386,,,,,,,0.0005796609348268573,,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,,,0.0014858397380055517,,-0.0006844392962241317,,,,,,,,,-4.78063122985827e-06
975,2026-02-28,PRU,US7443201022,14335601,0.0022792493068434674,0.0010341968220479172,,,,,0.001173813393024386,,,,,,,0.0005796609348268573,,,,,,,,,,,,-0.0005576310655697796,,,,,,,0.0011396246534217337,-0.0003595140560564735,-0.0005037825721134703,,,-0.0010970218626396128,,,,,-0.0010970218626396128,,-0.0013973968964576021,0.0009390507144195088,0.005216948413441716,,0.0011621914782419663,0.0010970218626396128,0.00013156154118971631
976,2026-02-28,PRX,NL0013654783,33364502W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,0.001173813393024386,-0.0018781014288390175,,,0.002497475304307204,-0.0005359878506960666,,,-0.0012899048274993253,,-0.001282856167239766,-0.0006293905592624053,0.002497475304307204,,-0.0008505894152350623,,-0.0007476518426906916,,,-0.0005576310655697796,,-0.001956355655040643,,,,,0.0011396246534217337,0.0010671030845676235,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,0.0014764948339929384,,0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,-0.0011073711254947036,-7.866513611358176e-05
977,2026-02-28,PRY,IT0004176001,28452101W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,0.001282856167239766,,,,,0.0012355930452888273,,,,,,,,,,,,,0.0009947571127325303,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,,,,,4.2412603230265476e-05
978,2026-02-28,PSA,US74460D1090,01009601,,,,,,,,0.0009543198317271431,,,,,,,0.001268987451918255,0.001924284250859649,0.001282856167239766,,,,,,,,,,,,,,,,,,-0.0005037825721134703,,,,,,0.0012039111723327034,-0.0006844392962241317,,-0.0003798748844739113,,,-0.0027947937929152043,,,0.0010970218626396128,0.00011088738647542199
979,2026-02-28,PSON,GB0006776081,10057201W,,-0.0005240238361716008,-0.0010387729141808724,,,,0.001173813393024386,,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,,-0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,,,,,,-0.0008536824676540989,-0.0005576310655697796,,,,,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,-0.0005037825721134703,,,0.0010919194353715218,,0.0014858397380055517,0.0012039111723327034,,0.0010919194353715218,0.0014764948339929384,,,,,0.0011621914782419663,,5.2772554497817395e-05
